full.name,PA,run,algo,expl.var,rand,var.imp,Predictor_variable,Group
Culicoides_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,2,2.38E-04,Maize Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,3,2.64E-04,Maize Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,4,3.43E-04,Maize Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,5,2.90E-04,Maize Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,1,0.001519,Maize Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,2,0.001507,Maize Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,3,0.001598,Maize Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,4,0.001426,Maize Harvested Area,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,5,0.00157,Maize Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,1,0.002623,Maize Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,2,0.002525,Maize Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,3,0.002427,Maize Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,4,0.002722,Maize Harvested Area,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,5,0.002569,Maize Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,1,0.002037,Maize Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,2,0.001999,Maize Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,3,0.002003,Maize Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,4,0.001914,Maize Harvested Area,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,5,0.001995,Maize Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,1,0.002008,Maize Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,2,0.001968,Maize Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,3,0.001788,Maize Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,4,0.001835,Maize Harvested Area,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,5,0.001857,Maize Harvested Area,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,1,0.002174,Maize Harvested Area,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,2,0.002296,Maize Harvested Area,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,3,0.002449,Maize Harvested Area,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,4,0.002237,Maize Harvested Area,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,5,0.002031,Maize Harvested Area,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,1,0.001486,Maize Harvested Area,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,2,0.001506,Maize Harvested Area,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,3,0.00166,Maize Harvested Area,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,4,0.001513,Maize Harvested Area,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,5,0.001446,Maize Harvested Area,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,1,0.001381,Maize Harvested Area,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,2,0.001441,Maize Harvested Area,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,3,0.00124,Maize Harvested Area,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,4,0.001359,Maize Harvested Area,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,5,0.001541,Maize Harvested Area,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,1,0.001162,Maize Harvested Area,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,2,0.001426,Maize Harvested Area,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,3,0.001353,Maize Harvested Area,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,4,0.001224,Maize Harvested Area,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,5,0.001324,Maize Harvested Area,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,maize harvested area,1,5.55E-04,Maize Harvested Area,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,maize harvested area,2,5.06E-04,Maize Harvested Area,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,maize harvested area,3,4.40E-04,Maize Harvested Area,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,maize harvested area,4,4.83E-04,Maize Harvested Area,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,maize harvested area,5,4.95E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Maximum Temperature,1,0.003511,Maximum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Maximum Temperature,2,0.002862,Maximum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Maximum Temperature,3,0.003084,Maximum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Maximum Temperature,4,0.003142,Maximum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Maximum Temperature,5,0.003004,Maximum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Maximum Temperature,1,0.001271,Maximum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Maximum Temperature,2,0.001193,Maximum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Maximum Temperature,3,0.001602,Maximum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Maximum Temperature,4,0.001299,Maximum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Maximum Temperature,5,0.001105,Maximum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Maximum Temperature,1,6.31E-04,Maximum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Maximum Temperature,2,7.37E-04,Maximum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Maximum Temperature,3,6.68E-04,Maximum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Maximum Temperature,4,6.89E-04,Maximum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Maximum Temperature,5,7.93E-04,Maximum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Maximum Temperature,1,0.002164,Maximum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Maximum Temperature,2,0.002409,Maximum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Maximum Temperature,3,0.002349,Maximum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Maximum Temperature,4,0.001794,Maximum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Maximum Temperature,5,0.00234,Maximum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Maximum Temperature,1,0.003091,Maximum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Maximum Temperature,2,0.003174,Maximum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Maximum Temperature,3,0.002893,Maximum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Maximum Temperature,4,0.003162,Maximum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Maximum Temperature,5,0.003269,Maximum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Maximum Temperature,1,0.001804,Maximum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Maximum Temperature,2,0.002178,Maximum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Maximum Temperature,3,0.001789,Maximum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Maximum Temperature,4,0.001919,Maximum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Maximum Temperature,5,0.001906,Maximum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Maximum Temperature,1,0.002239,Maximum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Maximum Temperature,2,0.002097,Maximum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Maximum Temperature,3,0.002205,Maximum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Maximum Temperature,4,0.002148,Maximum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Maximum Temperature,5,0.002188,Maximum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Maximum Temperature,1,0.002341,Maximum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Maximum Temperature,2,0.002464,Maximum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Maximum Temperature,3,0.00239,Maximum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Maximum Temperature,4,0.002258,Maximum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Maximum Temperature,5,0.002362,Maximum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Maximum Temperature,1,0.004911,Maximum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Maximum Temperature,2,0.004765,Maximum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Maximum Temperature,3,0.004734,Maximum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Maximum Temperature,4,0.004961,Maximum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Maximum Temperature,5,0.004834,Maximum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Maximum Temperature,1,0.003459,Maximum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Maximum Temperature,2,0.003465,Maximum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Maximum Temperature,3,0.003775,Maximum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Maximum Temperature,4,0.003719,Maximum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Maximum Temperature,5,0.003925,Maximum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Maximum Temperature,1,0.003171,Maximum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Maximum Temperature,2,0.002921,Maximum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Maximum Temperature,3,0.003118,Maximum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Maximum Temperature,4,0.003034,Maximum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Maximum Temperature,5,0.003343,Maximum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Maximum Temperature,1,0.002138,Maximum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Maximum Temperature,2,0.00212,Maximum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Maximum Temperature,3,0.002135,Maximum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Maximum Temperature,4,0.001921,Maximum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Maximum Temperature,5,0.002014,Maximum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Maximum Temperature,1,0.00243,Maximum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Maximum Temperature,2,0.001911,Maximum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Maximum Temperature,3,0.001821,Maximum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Maximum Temperature,4,0.00227,Maximum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Maximum Temperature,5,0.002185,Maximum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Minimum Temperature,1,0.007487,Minimum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Minimum Temperature,2,0.006848,Minimum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Minimum Temperature,3,0.006948,Minimum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Minimum Temperature,4,0.007627,Minimum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Minimum Temperature,5,0.00767,Minimum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Minimum Temperature,1,5.58E-04,Minimum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Minimum Temperature,2,6.10E-04,Minimum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Minimum Temperature,3,5.96E-04,Minimum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Minimum Temperature,4,5.37E-04,Minimum Temperature,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Minimum Temperature,5,6.44E-04,Minimum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Minimum Temperature,1,0.001916,Minimum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Minimum Temperature,2,0.002186,Minimum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Minimum Temperature,3,0.002664,Minimum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Minimum Temperature,4,0.002539,Minimum Temperature,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Minimum Temperature,5,0.002231,Minimum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Minimum Temperature,1,0.00676,Minimum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Minimum Temperature,2,0.006867,Minimum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Minimum Temperature,3,0.00636,Minimum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Minimum Temperature,4,0.005838,Minimum Temperature,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Minimum Temperature,5,0.006045,Minimum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Minimum Temperature,1,0.002113,Minimum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Minimum Temperature,2,0.002111,Minimum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Minimum Temperature,3,0.002143,Minimum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Minimum Temperature,4,0.001929,Minimum Temperature,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Minimum Temperature,5,0.00201,Minimum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Minimum Temperature,1,6.13E-04,Minimum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Minimum Temperature,2,6.52E-04,Minimum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Minimum Temperature,3,6.22E-04,Minimum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Minimum Temperature,4,6.30E-04,Minimum Temperature,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Minimum Temperature,5,5.56E-04,Minimum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Minimum Temperature,1,0.00141,Minimum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Minimum Temperature,2,0.001442,Minimum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Minimum Temperature,3,0.001285,Minimum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Minimum Temperature,4,0.001355,Minimum Temperature,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Minimum Temperature,5,0.001466,Minimum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Minimum Temperature,1,0.00176,Minimum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Minimum Temperature,2,0.001652,Minimum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Minimum Temperature,3,0.001673,Minimum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Minimum Temperature,4,0.001598,Minimum Temperature,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Minimum Temperature,5,0.001769,Minimum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Minimum Temperature,1,0.001702,Minimum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Minimum Temperature,2,0.002021,Minimum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Minimum Temperature,3,0.001987,Minimum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Minimum Temperature,4,0.001943,Minimum Temperature,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Minimum Temperature,5,0.001877,Minimum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Minimum Temperature,1,4.54E-04,Minimum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Minimum Temperature,2,4.77E-04,Minimum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Minimum Temperature,3,4.66E-04,Minimum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Minimum Temperature,4,4.83E-04,Minimum Temperature,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Minimum Temperature,5,4.88E-04,Minimum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Minimum Temperature,1,0.001776,Minimum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Minimum Temperature,2,0.001761,Minimum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Minimum Temperature,3,0.001658,Minimum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Minimum Temperature,4,0.001672,Minimum Temperature,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Minimum Temperature,5,0.001675,Minimum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Minimum Temperature,1,0.001527,Minimum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Minimum Temperature,2,0.001835,Minimum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Minimum Temperature,3,0.001856,Minimum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Minimum Temperature,4,0.00164,Minimum Temperature,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Minimum Temperature,5,0.001643,Minimum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Minimum Temperature,1,0.009815,Minimum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Minimum Temperature,2,0.010901,Minimum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Minimum Temperature,3,0.009925,Minimum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Minimum Temperature,4,0.010061,Minimum Temperature,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Minimum Temperature,5,0.011046,Minimum Temperature,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation ,1,0.002201,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation ,2,0.002022,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation ,3,0.002054,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation ,4,0.002065,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation ,5,0.002323,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation ,1,4.61E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation ,2,4.17E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation ,3,3.89E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation ,4,3.94E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation ,5,4.24E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation ,1,8.88E-04,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation ,2,0.00102,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation ,3,0.001068,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation ,4,0.001207,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation ,5,0.00106,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation ,1,0.001787,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation ,2,0.001933,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation ,3,0.001586,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation ,4,0.001944,Regularly Flooded Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation ,5,0.001629,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation ,1,0.00472,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation ,2,0.004444,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation ,3,0.00424,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation ,4,0.003879,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation ,5,0.004815,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation ,1,0.00235,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation ,2,0.002214,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation ,3,0.002655,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation ,4,0.002494,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation ,5,0.002393,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation ,1,0.005315,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation ,2,0.004906,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation ,3,0.004592,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation ,4,0.004865,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation ,5,0.00542,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation ,1,0.004025,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation ,2,0.003927,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation ,3,0.004335,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation ,4,0.003474,Regularly Flooded Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation ,5,0.004027,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation ,1,0.003699,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation ,2,0.003762,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation ,3,0.003223,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation ,4,0.004326,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation ,5,0.003961,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation ,1,0.002708,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation ,2,0.002748,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation ,3,0.003074,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation ,4,0.002978,Regularly Flooded Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation ,5,0.003121,Regularly Flooded Vegetation ,Land Use
